typed,"DefaultKeyboardFocusManager#consumeNextKeyTyped,KeyListener#keyTyped,ScrollPaneAdjustable#setTypedValue",3
types,"Class.getDeclaredConstructor#parameterTypes,Lookup.dropArguments#valueTypes,Builder#getAvailableCalendarTypes,Executable#getAnnotatedExceptionTypes,Executable#getAnnotatedParameterTypes,Executable#getExceptionTypes,Executable#getGenericExceptionTypes,Executable#getGenericParameterTypes,Executable#getParameterTypes,MethodType#appendParameterTypes,MethodType#dropParameterTypes,MethodType#insertParameterTypes,SerializedLambda#getNestedTypes,Types#Types",14
typical,"MultipleMaster.deriveMMFont#typicalCapHeight,MultipleMaster.deriveMMFont#typicalXHeight",2
tzdb,"ZoneOffsetTransitionRule#TzdbZoneRulesProvider",1
u,"DataBufferUShort#DataBufferUShort",1
uc,"URLConnection.getContent#uc",1
uid,"ObjectStreamClass#getSerialVersionUID,UID#UID",2
ulp,"StrictMath#ulp",1
unallocated,"FileStore#getUnallocatedSpace",1
unarrived,"Phaser#getUnarrivedParties",1
unary,"DoubleUnaryOperator#DoubleUnaryOperator,IntUnaryOperator#IntUnaryOperator,LongUnaryOperator#LongUnaryOperator,UnaryOperator#UnaryOperator",4
unbind,"Naming#unbind",1
unblock,"MembershipKey#unblock",1
uncached,"ConstantCallSite#asTypeUncached",1
uncaught,"ThreadGroup#uncaughtException,UncaughtExceptionHandler#getDefaultUncaughtExceptionHandler,UncaughtExceptionHandler#getUncaughtExceptionHandler,UncaughtExceptionHandler#setDefaultUncaughtExceptionHandler,UncaughtExceptionHandler#setUncaughtExceptionHandler,UncaughtExceptionHandler#UncaughtExceptionHandler",6
unchecked,"UncheckedIOException#UncheckedIOException",1
unconditionally,"Container#validateUnconditionally",1
unconfigurable,"Executors#unconfigurableExecutorService,Executors#unconfigurableScheduledExecutorService",2
undeclared,"UndeclaredThrowableException.UndeclaredThrowableException#undeclaredThrowable,UndeclaredThrowableException#getUndeclaredThrowable,UndeclaredThrowableException#UndeclaredThrowableException",3
undecorated,"Dialog.setUndecorated#undecorated,Dialog#isUndecorated,Dialog#setUndecorated",3
underflow,"CoderResult#isUnderflow,BufferUnderflowException#BufferUnderflowException",2
underline,"LineMetrics#getUnderlineOffset,LineMetrics#getUnderlineThickness",2
unencoded,"SystemFlavorMap#addFlavorForUnencodedNative,SystemFlavorMap#addUnencodedNativeForFlavor",2
unexpected,"UnexpectedException#UnexpectedException",1
unexport,"UnicastRemoteObject#unexportObject",1
unfork,"ForkJoinTask#tryUnfork",1
unicast,"EventSetDescriptor.setUnicast#unicast,EventSetDescriptor#isUnicast,EventSetDescriptor#setUnicast,UnicastRemoteObject#UnicastRemoteObject",4
unicode,"KeyEvent.setPrimaryLevelUnicode#primaryLevelUnicode,Builder#addUnicodeLocaleAttribute,Builder#removeUnicodeLocaleAttribute,Builder#setUnicodeLocaleKeyword,DataFlavor#getTextPlainUnicodeFlavor,IDN#toUnicode,KeyEvent#setPrimaryLevelUnicode,Locale#getUnicodeLocaleAttributes,Locale#getUnicodeLocaleKeys,Locale#getUnicodeLocaleType,UnicodeBlock#isUnicodeIdentifierPart,UnicodeBlock#isUnicodeIdentifierStart,UnicodeBlock#UnicodeBlock",13
uniform,"FontMetrics#hasUniformLineMetrics",1
uninterruptibly,"ConditionObject#awaitUninterruptibly,Semaphore#acquireUninterruptibly",2
union,"Double#createUnion,Double#union",2
unique,"VMID#isUnique,X509Certificate#getIssuerUniqueID,X509Certificate#getSubjectUniqueID",3
unit,"AsynchronousSocketChannel.write#unit,JulianFields#getBaseUnit,JulianFields#getRangeUnit,Scrollbar#getUnitIncrement,Scrollbar#setUnitIncrement,TemporalUnit#TemporalUnit",6
units,"MouseWheelEvent#getUnitsToScroll,Period#getUnits",2
unix,"DeflaterInputStream#fileTimeToUnixTime,DeflaterInputStream#unixTimeToFileTime,FilterReader#UnixFileSystem",3
unknown,"Spliterators#spliteratorUnknownSize,UnknownError#UnknownError,UnknownFormatConversionException#UnknownFormatConversionException,UnknownFormatFlagsException#UnknownFormatFlagsException,UnknownGroupException#UnknownGroupException,UnknownHostException#UnknownHostException,UnknownObjectException#UnknownObjectException,UnknownServiceException#UnknownServiceException",8
unless,"CountedCompleter#decrementPendingCountUnlessZero",1
unloaded,"ClassLoadingMXBean#getUnloadedClassCount",1
unlock,"StampedLock#tryUnlockRead,StampedLock#tryUnlockWrite,StampedLock#unlockRead,StampedLock#unlockWrite,ThreadPoolExecutor#unlock",5
unmappable,"CharsetEncoder#onUnmappableCharacter,CharsetEncoder#unmappableCharacterAction,CoderResult#isUnmappable,CoderResult#unmappableForLength,UnmappableCharacterException#UnmappableCharacterException",5
unmarshal,"UnmarshalException#UnmarshalException",1
unmodifiable,"Collections#unmodifiableCollection,Collections#unmodifiableList,Collections#unmodifiableMap,Collections#unmodifiableNavigableMap,Collections#unmodifiableNavigableSet,Collections#unmodifiableSet,Collections#unmodifiableSortedMap,Collections#unmodifiableSortedSet,UnmodifiableClassException#UnmodifiableClassException",9
unnormalized,"ComponentColorModel#getUnnormalizedComponents",1
unordered,"Builder#unordered",1
unpacker,"Pack200#newUnpacker,Unpacker#Unpacker",2
unpark,"LockSupport#unpark",1
unqualified,"Customizer#unqualifiedClassName",1
unreachable,"PortUnreachableException#PortUnreachableException",1
unread,"PushbackReader#unread",1
unrecoverable,"UnrecoverableEntryException#UnrecoverableEntryException,UnrecoverableKeyException#UnrecoverableKeyException",2
unreferenced,"Unreferenced#unreferenced,Unreferenced#Unreferenced",2
unreflect,"Lookup#unreflect,Lookup#unreflectConstructor,Lookup#unreflectGetter,Lookup#unreflectSetter,Lookup#unreflectSpecial",5
unregister,"Activatable#unregister,ActivationSystem#unregisterGroup,ActivationSystem#unregisterObject",3
unresolved,"PKIXCertPathChecker.check#unresolvedCritExts,DateTimeFormatter#parseUnresolved,DomainCombiner#UnresolvedPermissionCollection,InetSocketAddress#createUnresolved,InetSocketAddress#isUnresolved,UnresolvedPermission#getUnresolvedActions,UnresolvedPermission#getUnresolvedCerts,UnresolvedPermission#getUnresolvedName,UnresolvedPermission#getUnresolvedType,UnresolvedAddressException#UnresolvedAddressException,UnresolvedPermission#UnresolvedPermission",11
unsafe,"System#newStringUnsafe",1
unsatisfied,"UnsatisfiedLinkError#UnsatisfiedLinkError",1
unscaled,"BigDecimal.valueOf#unscaledVal,BigDecimal#unscaledValue",2
unshared,"ObjectStreamField.ObjectStreamField#unshared,ObjectInputStream#readUnshared,ObjectOutputStream#writeUnshared,ObjectStreamField#isUnshared",4
unsigned,"Integer#parseUnsignedInt,Long#compareUnsigned,Long#divideUnsigned,Long#parseUnsignedLong,Long#remainderUnsigned,Long#toUnsignedString,RandomAccessFile#readUnsignedByte,RandomAccessFile#readUnsignedShort,Short#toUnsignedInt,Short#toUnsignedLong",10
unsupported,"Parameters#UnsupportedEmptyCollection,X509Extension#hasUnsupportedCriticalExtension,UnsupportedAddressTypeException#UnsupportedAddressTypeException,UnsupportedCharsetException#UnsupportedCharsetException,UnsupportedClassVersionError#UnsupportedClassVersionError,UnsupportedEncodingException#UnsupportedEncodingException,UnsupportedFlavorException#UnsupportedFlavorException,UnsupportedOperationException#UnsupportedOperationException,UnsupportedTemporalTypeException#UnsupportedTemporalTypeException",9
until,"ConditionObject#awaitUntil,LocalDate#until,LockSupport#parkUntil",3
unwrap,"MethodType#unwrap",1
up,"GregorianCalendar.roll#up,Component#keyUp,Component#mouseUp,Component#transferFocusUpCycle,DefaultKeyboardFocusManager#upFocusCycle,Font#canDisplayUpTo,NetworkInterface#isUp,StrictMath#nextUp",8
update,"AtomicLongArray.updateAndGet#updateFunction,AtomicLongArray.weakCompareAndSet#update,BatchUpdateException.BatchUpdateException#updateCounts,PaintEvent.setUpdateRect#updateRect,AtomicLongArray#getAndUpdate,AtomicLongArray#updateAndGet,BatchUpdateException#getLargeUpdateCounts,BatchUpdateException#getUpdateCounts,MediaTracker#imageUpdate,PaintEvent#getUpdateRect,PaintEvent#setUpdateRect,SplashScreen#update,TileObserver#tileUpdate,Window#updateOwner,Window#updateWindow,X509CRL#getNextUpdate,X509CRL#getThisUpdate,BatchUpdateException#BatchUpdateException",18
updater,"AtomicReferenceFieldUpdater#newUpdater,AtomicIntegerFieldUpdater#AtomicIntegerFieldUpdater,AtomicLongFieldUpdater#AtomicLongFieldUpdater,AtomicReferenceFieldUpdater#AtomicReferenceFieldUpdater",4
updates,"MemoryImageSource#setFullBufferUpdates",1
upper,"UnicodeBlock#isUpperCase,UnicodeBlock#toUpperCase",2
upstream,"Builder.makeDouble#upstream",1
uptime,"RuntimeMXBean#getUptime",1
ur,"CookieStore#getURIs,URLClassLoader#getURLs",2
urgent,"Socket#sendUrgentData",1
uri,"Desktop.browse#uri,Desktop.mail#mailtoURI,File#toURI,FilterReader#fromURIPath,URIParameter#getURI,URI#URI,URIParameter#URIParameter,URISyntaxException#URISyntaxException",8
url,"DriverManager.getDriver#url,SplashScreen.setImageURL#imageURL,Base64#getUrlDecoder,Base64#getUrlEncoder,File#toURL,HttpCookie#getCommentURL,HttpCookie#setCommentURL,JarURLConnection#getJarFileURL,SplashScreen#getImageURL,SplashScreen#setImageURL,URL#setURLStreamHandlerFactory,URLClassLoader#getURLClassPath,URLConnection#getURL,HttpURLConnection#HttpURLConnection,JarURLConnection#JarURLConnection,MalformedURLException#MalformedURLException,URL#URL,URLClassLoader#URLClassLoader,URLConnection#URLConnection,URLDecoder#URLDecoder,URLEncoder#URLEncoder,URLPermission#URLPermission,URLStreamHandler#URLStreamHandler,URLStreamHandlerFactory#URLStreamHandlerFactory",24
urlc,"ContentHandler.getContent#urlc",1
urls,"URLClassLoader.newInstance#urls",1
usable,"FileStore#getUsableSpace",1
usage,"MemoryNotificationInfo.MemoryNotificationInfo#usage,X509CertSelector.setKeyUsage#keyUsage,MemoryMXBean#getHeapMemoryUsage,MemoryMXBean#getNonHeapMemoryUsage,MemoryNotificationInfo#getUsage,MemoryPoolMXBean#getCollectionUsage,MemoryPoolMXBean#getCollectionUsageThreshold,MemoryPoolMXBean#getCollectionUsageThresholdCount,MemoryPoolMXBean#getPeakUsage,MemoryPoolMXBean#getUsageThreshold,MemoryPoolMXBean#getUsageThresholdCount,MemoryPoolMXBean#isCollectionUsageThresholdExceeded,MemoryPoolMXBean#isCollectionUsageThresholdSupported,MemoryPoolMXBean#isUsageThresholdExceeded,MemoryPoolMXBean#isUsageThresholdSupported,MemoryPoolMXBean#resetPeakUsage,MemoryPoolMXBean#setCollectionUsageThreshold,MemoryPoolMXBean#setUsageThreshold,ThreadMXBean#isObjectMonitorUsageSupported,ThreadMXBean#isSynchronizerUsageSupported,X509CertSelector#setExtendedKeyUsage,X509CertSelector#setKeyUsage,X509Certificate#getExtendedKeyUsage,X509Certificate#getKeyUsage,MemoryUsage#MemoryUsage",25
use,"Logger.setUseParentHandlers#useParentHandlers,MenuShortcut.MenuShortcut#useShiftModifier,BeanContextSupport#dontUseGui,BeanContextSupport#okToUseGui,Logger#getUseParentHandlers,Logger#setUseParentHandlers,Matcher#useAnchoringBounds,Matcher#usePattern,Matcher#useTransparentBounds,ObjectOutputStream#useProtocolVersion,Scanner#useDelimiter,Scanner#useLocale,Scanner#useRadix,TimeZone#useDaylightTime,URLConnection#getDefaultUseCaches,URLConnection#getUseCaches,URLConnection#setDefaultUseCaches,URLConnection#setUseCaches",18
usecaches,"URLConnection.setUseCaches#usecaches",1
used,"MemoryUsage.MemoryUsage#used,EOFException#setUsed,MemoryUsage#getUsed,NumberFormat#isGroupingUsed,NumberFormat#setGroupingUsed,ShortBuffer#getMemoryUsed",6
user,"DriverManager.getConnection#user,Paint.createContext#userBounds,PasswordAuthentication.PasswordAuthentication#userName,URI.URI#userInfo,AbstractPreferences#isUserNode,DragSourceDragEvent#getUserAction,FileSystem#getUserPrincipalLookupService,PreferenceChangeEvent#userRoot,Preferences#userNodeForPackage,PrinterJob#getUserName,ThreadMXBean#getCurrentThreadUserTime,ThreadMXBean#getThreadUserTime,URI#getRawUserInfo,URI#getUserInfo,URLConnection#getAllowUserInteraction,URLConnection#getDefaultAllowUserInteraction,URLConnection#setAllowUserInteraction,URLConnection#setDefaultAllowUserInteraction,UserDefinedFileAttributeView#UserDefinedFileAttributeView,UserPrincipal#UserPrincipal,UserPrincipalLookupService#UserPrincipalLookupService,UserPrincipalNotFoundException#UserPrincipalNotFoundException",22
uses,"FontRenderContext.FontRenderContext#usesFractionalMetrics,FontRenderContext#usesFractionalMetrics,MenuShortcut#usesShiftModifier",3
using,"Executors#privilegedCallableUsingCurrentClassLoader,HttpURLConnection#usingProxy",2
usr2dev,"RenderContext.RenderContext#usr2dev",1
utc,"Clock#systemUTC,Date#UTC",2
utf,"RandomAccessFile#readUTF,RandomAccessFile#writeUTF,UTFDataFormatException#UTFDataFormatException",3
utime,"DeflaterInputStream.unixTimeToFileTime#utime",1
uuid,"UUID#nameUUIDFromBytes,UUID#randomUUID,UUID#UUID",3
v,"LayoutPath.getComponents#charsLtoV,ScrollPane#getVAdjustable,ScrollPane#getVScrollbarWidth",3
val,"BigDecimal.valueOf#unscaledVal,Collections.replaceAll#newVal,Collections.replaceAll#oldVal,DataBuffer.setElemDouble#val,Formatter.BigDecimalLayout#intVal",5
valid,"IndexColorModel.IndexColorModel#validBits,X509CertSelector.setCertificateValid#certValid,X509CertSelector.setPrivateKeyValid#privateKeyValid,FileDescriptor#valid,IndexColorModel#getValidPixels,IndexColorModel#isValid,LayoutPath#caretAtOffsetIsValid,MonthDay#isValidYear,SocketChannel#validOps,UnicodeBlock#isValidCodePoint,ValueRange#checkValidIntValue,ValueRange#checkValidValue,ValueRange#isValidIntValue,ValueRange#isValidValue,X509CertSelector#getCertificateValid,X509CertSelector#getPrivateKeyValid,X509CertSelector#setCertificateValid,X509CertSelector#setPrivateKeyValid,Year#isValidMonthDay,YearMonth#isValidDay,ZoneRules#getValidOffsets,ZoneRules#isValidOffset,CertificateNotYetValidException#CertificateNotYetValidException",23
validate,"BeanContextChildSupport#validatePendingSetBeanContext,CertPathValidatorSpi#engineValidate,Container#isValidateRoot,Container#validateUnconditionally,ObjectInputValidation#validateObject,PrinterJob#validatePage,VolatileImage#validate",7
validation,"JarInputStream#setEagerValidation,ObjectInputStream#registerValidation,ObjectInputValidation#ObjectInputValidation",3
validator,"CertPathValidator#CertPathValidator,CertPathValidatorException#CertPathValidatorException,CertPathValidatorResult#CertPathValidatorResult,CertPathValidatorSpi#CertPathValidatorSpi,PKIXCertPathValidatorResult#PKIXCertPathValidatorResult",5
validity,"X509Certificate#checkValidity",1
value,"AsynchronousCompletionTask.getNow#valueIfAbsent,AtomicReference.AtomicReference#initialValue,Builder.setFields#fieldValuePairs,Collections.checkedNavigableMap#valueType,Collectors.toConcurrentMap#valueMapper,ConcurrentHashMap.keySet#mappedValue,DateTimeFormatterBuilder.appendValueReduced#baseValue,DriverPropertyInfo.DriverPropertyInfo#value,Graphics2D.setRenderingHint#hintValue,HttpCookie.assign#attrValue,IsoChronology.eraOf#eraValue,Lookup.dropArguments#valueTypes,NumberFormat.setMinimumFractionDigits#newValue,StringJoiner.setEmptyValue#emptyValue,SystemTray.firePropertyChange#oldValue,Toolkit.getProperty#defaultValue,TypeVariable.WeakCache#valueFactory,AdjustmentListener#adjustmentValueChanged,AsynchronousCompletionTask#obtrudeValue,AttributedString#setValue,Attributes#putValue,BigDecimal#byteValueExact,BigDecimal#divideToIntegralValue,BigDecimal#intValueExact,BigDecimal#longValueExact,BigDecimal#shortValueExact,BigDecimal#unscaledValue,Boolean#booleanValue,ConcurrentHashMap#forEachValue,Date#valueOf,DateTimeFormatterBuilder#appendValue,DateTimeFormatterBuilder#appendValueReduced,Double#byteValue,Double#doubleValue,Double#floatValue,Double#intValue,Double#longValue,Double#shortValue,Enum#valueOfQueryOnly,Exchanger#initialValue,FileHandler#getLevelValue,ICC_ColorSpace#getMaxValue,ICC_ColorSpace#getMinValue,Key#containsValue,Key#isCompatibleValue,KeySetView#getMappedValue,Lease#getValue,LocalDate#getMonthValue,Lookup#filterReturnValue,Map#comparingByValue,Method#getDefaultValue,PosixFilePermissions#value,PropertyChangeEvent#getNewValue,PropertyChangeEvent#getOldValue,PropertyEditorSupport#paintValue,ScrollPaneAdjustable#setTypedValue,Scrollbar#getAccessibleValue,Scrollbar#getCurrentAccessibleValue,Scrollbar#getMaximumAccessibleValue,Scrollbar#getMinimumAccessibleValue,Scrollbar#getValueIsAdjusting,Scrollbar#setCurrentAccessibleValue,Scrollbar#setValueIsAdjusting,String#copyValueOf,StringJoiner#setEmptyValue,TextListener#textValueChanged,UnicodeBlock#charValue,UnicodeBlock#getNumericValue,UnmodifiableClassException#exitValue,ValueRange#checkValidIntValue,ValueRange#checkValidValue,ValueRange#isIntValue,ValueRange#isValidIntValue,ValueRange#isValidValue,X509Extension#getExtensionValue,ClassValue#ClassValue,ValueRange#ValueRange",77
values,"IsoChronology.resolveDate#fieldValues,Lookup.insertArguments#values,ConcurrentHashMap#reduceValues,ConcurrentHashMap#reduceValuesToDouble,ConcurrentHashMap#reduceValuesToInt,ConcurrentHashMap#reduceValuesToLong,ConcurrentHashMap#searchValues,Enum#StringValues,Key#values,Scrollbar#setValues",10
var,"Executable#isVarArgs",1
varargs,"ConstantCallSite#isVarargsCollector,MethodHandle#asVarargsCollector,SerializedLambda#isVarargs",3
variable,"Enum.compareTo#variable,AnnotatedTypeVariable#AnnotatedTypeVariable,TypeVariable#TypeVariable",3
variant,"Builder.setVariant#variant,Builder#setVariant,HijrahDate#withVariant,Locale#getDisplayVariant,Locale#getVariant,UUID#variant",6
variation,"InputMethodHighlight.InputMethodHighlight#variation,InputMethodHighlight#getVariation",2
vcl,"BeanContextChildSupport.removeVetoableChangeListener#vcl",1
vclass,"AtomicReferenceFieldUpdater.newUpdater#vclass",1
vector,"Font#createGlyphVector,Font#layoutGlyphVector,Graphics2D#drawGlyphVector,GlyphVector#GlyphVector,Vector#Vector",5
vecx,"AffineTransform.setToRotation#vecx",1
vecy,"AffineTransform.setToRotation#vecy",1
vendor,"SQLNonTransientException.SQLNonTransientException#vendorCode,Package#getImplementationVendor,Package#getSpecificationVendor,RuntimeMXBean#getSpecVendor,RuntimeMXBean#getVmVendor",5
verbose,"ClassLoadingMXBean#isVerbose,ClassLoadingMXBean#setVerbose",2
verification,"SignedObject.verify#verificationEngine,SignedObject.verify#verificationKey",2
verifier,"JarInputStream#JarVerifier",1
verify,"JarInputStream.JarInputStream#verify,Signature#initVerify,X509CRL#verify,VerifyError#VerifyError",4
version,"ObjectOutputStream.useProtocolVersion#version,HttpCookie#setVersion,ICC_Profile#getMajorVersion,ICC_Profile#getMinorVersion,ObjectOutputStream#useProtocolVersion,ObjectStreamClass#getSerialVersionUID,OpenType#getVersion,Package#getImplementationVersion,Package#getSpecificationVersion,RuntimeMXBean#getManagementSpecVersion,RuntimeMXBean#getSpecVersion,RuntimeMXBean#getVmVersion,UUID#version,UnsupportedClassVersionError#UnsupportedClassVersionError",14
versions,"ZoneRulesProvider#getVersions",1
vertical,"CaretPolicy#isVertical",1
veto,"PropertyVetoException#PropertyVetoException",1
vetoable,"BeanContextChildSupport#fireVetoableChange,KeyboardFocusManager#addVetoableChangeListener,KeyboardFocusManager#getVetoableChangeListeners,KeyboardFocusManager#removeVetoableChangeListener,VetoableChangeListenerProxy#vetoableChange,VetoableChangeListener#VetoableChangeListener,VetoableChangeListenerProxy#VetoableChangeListenerProxy,VetoableChangeSupport#VetoableChangeSupport",8
vgap,"GridLayout.setVgap#vgap,GridLayout#getVgap,GridLayout#setVgap",3
view,"FileStore#getFileStoreAttributeView,FileStore#supportsFileAttributeView,FileSystemProvider#getFileAttributeView,AclFileAttributeView#AclFileAttributeView,AttributeView#AttributeView,BasicFileAttributeView#BasicFileAttributeView,DosFileAttributeView#DosFileAttributeView,FileAttributeView#FileAttributeView,FileOwnerAttributeView#FileOwnerAttributeView,FileStoreAttributeView#FileStoreAttributeView,KeySetView#KeySetView,PosixFileAttributeView#PosixFileAttributeView,UserDefinedFileAttributeView#UserDefinedFileAttributeView",13
viewport,"ScrollPane#getViewportSize",1
views,"FileSystem#supportedFileAttributeViews",1
violation,"SQLIntegrityConstraintViolationException#SQLIntegrityConstraintViolationException",1
virtual,"Lookup#findVirtual,NetworkInterface#isVirtual,VirtualMachineError#VirtualMachineError",3
visibility,"TextArea#getScrollbarVisibility,Visibility#Visibility",2
visible,"InputMethodEvent.InputMethodEvent#visiblePosition,Scrollbar.setValues#visible,CaretPolicy#getVisibleAdvance,Dialog#setVisible,InputMethodEvent#getVisiblePosition,List#getVisibleIndex,List#makeVisible,Scrollbar#getVisible,Scrollbar#getVisibleAmount,Scrollbar#setVisibleAmount,SplashScreen#isVisible",11
visit,"SimpleFileVisitor#postVisitDirectory,SimpleFileVisitor#preVisitDirectory,SimpleFileVisitor#visitFile,SimpleFileVisitor#visitFileFailed",4
visitor,"Files.walkFileTree#visitor,FileVisitor#FileVisitor,SimpleFileVisitor#SimpleFileVisitor",3
visual,"LayoutPath.visualToLogical#visualIndex,CaretPolicy#getLogicalRangesForVisualSelection,CaretPolicy#getVisualHighlightShape,CaretPolicy#getVisualOtherHit,GlyphVector#getGlyphVisualBounds,GlyphVector#getVisualBounds,LayoutPath#logicalToVisual,LayoutPath#visualToLogical",8
visually,"Bidi#reorderVisually",1
vk,"AWTKeyStroke#VKCollection",1
vm,"RuntimeMXBean#getVmName,RuntimeMXBean#getVmVendor,RuntimeMXBean#getVmVersion",3
vmid,"Lease#getVMID,VMID#VMID",2
void,"LambdaMetafactory#hasNonVoidPrimitives,Void#Void",2
volatile,"Component#createVolatileImage,GraphicsConfiguration#createCompatibleVolatileImage,ImageCapabilities#isTrueVolatile,Modifier#isVolatile,VolatileCallSite#VolatileCallSite,VolatileImage#VolatileImage",6
w,"PixelGrabber.setPixels#srcW,ECPublicKeySpec#getW",2
wait,"EventQueue#invokeAndWait,FlipContents#WaitDispatchSupport,MediaTracker#waitForAll,MediaTracker#waitForID,Object#wait,ReentrantLock#getWaitQueueLength,Robot#isAutoWaitForIdle,Robot#setAutoWaitForIdle,Robot#waitForIdle,UnmodifiableClassException#waitFor",10
waited,"ThreadInfo#getWaitedCount,ThreadInfo#getWaitedTime",2
waiters,"ReentrantLock#hasWaiters",1
waiting,"AbstractQueuedSynchronizer#getWaitingThreads,CyclicBarrier#getNumberWaiting,LinkedTransferQueue#getWaitingConsumerCount,LinkedTransferQueue#hasWaitingConsumer",4
wakeup,"EventQueue#wakeup",1
walk,"Files#walk,Files#walkFileTree",2
wall,"ZoneOffsetTransitionRule.createDateTime#wallOffset,ZoneRules.of#baseWallOffset",2
want,"SerializedLambda.MemberName#wantSpecial",1
warning,"Logger#warning,SQLWarning#getNextWarning,SQLWarning#setNextWarning,Window#calculateSecurityWarningPosition,Window#getSecurityWarningSize,Window#getWarningString,Window#setSecurityWarningPosition,Window#setSecurityWarningSize,SQLWarning#SQLWarning",9
watch,"FileSystem#newWatchService,ClosedWatchServiceException#ClosedWatchServiceException,StandardWatchEventKinds#StandardWatchEventKinds,WatchEvent#WatchEvent,WatchKey#WatchKey,WatchService#WatchService",6
watchable,"Watchable#Watchable",1
weak,"AtomicMarkableReference#weakCompareAndSet,MethodType#ConcurrentWeakInternSet,MethodType#WeakEntry,TypeVariable#WeakCache,WeakHashMap#WeakHashMap,WeakReference#WeakReference",6
week,"GregorianCalendar.setWeekDate#weekOfYear,GregorianCalendar.setWeekDate#weekYear,SimpleTimeZone.setEndRule#endDayOfWeek,SimpleTimeZone.setStartRule#startDayOfWeek,WeekFields.of#firstDayOfWeek,WeekFields.of#minimalDaysInFirstWeek,ZoneOffsetTransitionRule.of#dayOfWeek,Builder#setFirstDayOfWeek,Builder#setMinimalDaysInFirstWeek,Builder#setWeekDefinition,GregorianCalendar#getWeekYear,GregorianCalendar#getWeeksInWeekYear,GregorianCalendar#isWeekDateSupported,GregorianCalendar#setWeekDate,LocalDate#getDayOfWeek,TemporalAdjusters#dayOfWeekInMonth,WeekFields#dayOfWeek,WeekFields#getFirstDayOfWeek,WeekFields#getMinimalDaysInFirstWeek,WeekFields#weekBasedYear,WeekFields#weekOfMonth,WeekFields#weekOfWeekBasedYear,WeekFields#weekOfWeekBasedYear,WeekFields#weekOfYear,WeekFields#WeekFields",25
weekdays,"DateFormatSymbols.setShortWeekdays#newShortWeekdays,DateFormatSymbols.setWeekdays#newWeekdays,DateFormatSymbols#getShortWeekdays,DateFormatSymbols#getWeekdays,DateFormatSymbols#setShortWeekdays,DateFormatSymbols#setWeekdays",6
weeks,"LocalDate.minusWeeks#weeksToSubtract,LocalDate.plusWeeks#weeksToAdd,Period.ofWeeks#weeks,GregorianCalendar#getWeeksInWeekYear,LocalDate#minusWeeks,LocalDate#plusWeeks,Period#ofWeeks",7
weight,"GlyphJustificationInfo.GlyphJustificationInfo#weight,LanguageRange#getWeight",2
weights,"GridBagLayout#getLayoutWeights",1
weightx,"GridBagConstraints.GridBagConstraints#weightx",1
weighty,"GridBagConstraints.GridBagConstraints#weighty",1
what,"Component.lostFocus#what",1
wheel,"MouseWheelEvent.MouseWheelEvent#preciseWheelRotation,MouseWheelEvent.MouseWheelEvent#wheelRotation,Robot.mouseWheel#wheelAmt,ScrollPane.setWheelScrollingEnabled#handleWheel,Component#addMouseWheelListener,Component#getMouseWheelListeners,Component#removeMouseWheelListener,MouseWheelEvent#getPreciseWheelRotation,MouseWheelEvent#getWheelRotation,MouseWheelListener#mouseWheelMoved,Robot#mouseWheel,ScrollPane#isWheelScrollingEnabled,ScrollPane#setWheelScrollingEnabled,MouseWheelEvent#MouseWheelEvent,MouseWheelListener#MouseWheelListener",15
when,"ActionEvent.ActionEvent#when,ActionEvent#getWhen,CompletionStage#whenComplete,CompletionStage#whenCompleteAsync",4
which,"SecurityManager.checkMemberAccess#which",1
white,"DecimalFormatSymbols.emitPattern#withWhiteSpace,ICC_ProfileRGB#getMediaWhitePoint",2
whitespace,"GlyphMetrics#isWhitespace,LayoutPath#isCharWhitespace,StreamTokenizer#whitespaceChars",3
who,"Builder.setPrincipal#who",1
width,"CaretPolicy.getJustifiedLayout#justificationWidth,DateTimeFormatterBuilder.appendFraction#maxWidth,DateTimeFormatterBuilder.appendFraction#minWidth,DateTimeFormatterBuilder.padNext#padWidth,Double.setRoundRect#arcWidth,LineBreakMeasurer.nextLayout#wrappingWidth,MediaTracker.removeImage#width,MultipleMaster.deriveMMFont#avgStemWidth,TexturePaint.setRaster#bWidth,Toolkit.getBestCursorSize#preferredWidth,BasicStroke#getLineWidth,BufferedImage#getTileWidth,DisplayMode#getWidth,Double#getArcWidth,FontMetrics#bytesWidth,FontMetrics#charWidth,FontMetrics#charsWidth,FontMetrics#stringWidth,Paper#getImageableWidth,ScrollPane#getVScrollbarWidth,IllegalFormatWidthException#IllegalFormatWidthException,MissingFormatWidthException#MissingFormatWidthException",22
widths,"MultipleMaster.deriveMMFont#glyphWidths,FontMetrics#getWidths",2
wildcard,"UnknownHostException#wildcard,AnnotatedWildcardType#AnnotatedWildcardType,WildcardType#WildcardType",3
will,"TileObserver.tileUpdate#willBeWritable",1
win,"DeflaterInputStream#fileTimeToWinTime,DeflaterInputStream#winTimeToFileTime",2
winding,"Double#setWindingRule,FlatteningPathIterator#getWindingRule",2
