long,"AbstractDoubleSpliterator#LongIteratorSpliterator,AbstractPreferences#getLong,AbstractPreferences#putLong,AtomicInteger#longValue,BaseStream#asLongStream,BaseStream#collectLong,BaseStream#flattenLong,BitSet#toLongArray,Builder#makeLong,Collector#ChainedLong,Collector#flatMapToLong,Collector#mapToLong,Collectors#averagingLong,Collectors#summarizingLong,Collectors#summingLong,Comparator#comparingLong,ConcurrentHashMap#reduceEntriesToLong,ConcurrentHashMap#reduceKeysToLong,ConcurrentHashMap#reduceToLong,ConcurrentHashMap#reduceValuesToLong,Hashtable#LongCumulateTask,OptionalLong#getAsLong,Scanner#hasNextLong,Spliterators#LongArraySpliterator,Spliterators#emptyLongSpliterator,Spliterators#nextLong,StreamSupport#longStream,AbstractLongSpliterator#AbstractLongSpliterator,AbstractQueuedLongSynchronizer#AbstractQueuedLongSynchronizer,AtomicLong#AtomicLong,AtomicLongArray#AtomicLongArray,AtomicLongFieldUpdater#AtomicLongFieldUpdater,DoubleToLongFunction#DoubleToLongFunction,IntToLongFunction#IntToLongFunction,LongAccumulator#LongAccumulator,LongAdder#LongAdder,LongBinaryOperator#LongBinaryOperator,LongConsumer#LongConsumer,LongFunction#LongFunction,LongPredicate#LongPredicate,LongStream#LongStream,LongSummaryStatistics#LongSummaryStatistics,LongSupplier#LongSupplier,LongToDoubleFunction#LongToDoubleFunction,LongToIntFunction#LongToIntFunction,LongUnaryOperator#LongUnaryOperator,ObjLongConsumer#ObjLongConsumer,OfLong#OfLong,OptionalLong#OptionalLong,ToLongBiFunction#ToLongBiFunction,ToLongFunction#ToLongFunction"
longs,"BitSet.valueOf#longs,SplittableRandom#longs"
looking,"Matcher#lookingAt"
lookup,"LanguageRange#lookup,LanguageRange#lookupTag"
lower,"Collections#lowerEntry,Collections#lowerKey,TreeSet#lower"
main,"Manifest#getMainAttributes,Preferences#main"
make,"Builder#makeDouble,Builder#makeInt,Builder#makeLong,Builder#makeRef,Collector#makeSink"
man,"JarOutputStream.JarOutputStream#man"
managed,"ManagedBlocker#managedBlock,ManagedBlocker#ManagedBlocker"
manager,"Handler#getErrorManager,Handler#setErrorManager,LogManager#getLogManager,ErrorManager#ErrorManager,LogManager#LogManager"
manifest,"JarInputStream#getManifest,JarInputStream#getManifestDigests,Manifest#Manifest"
mantissa,"Formatter#mantissa"
many,"TooManyListenersException#TooManyListenersException"
map,"Collections.newSetFromMap#map,Collectors.groupingByConcurrent#mapFactory,Collectors.toConcurrentMap#mapSupplier,Builder#flatMap,Builder#map,Builder#mapToDouble,Builder#mapToInt,Builder#mapToObj,Collections#checkedMap,Collections#checkedNavigableMap,Collections#checkedSortedMap,Collections#descendingMap,Collections#emptyMap,Collections#emptyNavigableMap,Collections#emptySortedMap,Collections#headMap,Collections#newSetFromMap,Collections#singletonMap,Collections#subMap,Collections#synchronizedMap,Collections#synchronizedNavigableMap,Collections#synchronizedSortedMap,Collections#tailMap,Collections#unmodifiableMap,Collections#unmodifiableNavigableMap,Collections#unmodifiableSortedMap,Collector#flatMapToDouble,Collector#flatMapToInt,Collector#flatMapToLong,Collector#mapToLong,Collectors#toConcurrentMap,Collectors#toMap,ConcurrentHashMap#getMap,LanguageRange#mapEquivalents,AbstractMap#AbstractMap,ConcurrentHashMap#ConcurrentHashMap,ConcurrentMap#ConcurrentMap,ConcurrentNavigableMap#ConcurrentNavigableMap,ConcurrentSkipListMap#ConcurrentSkipListMap,EnumMap#EnumMap,HashMap#HashMap,IdentityHashMap#IdentityHashMap,LinkedHashMap#LinkedHashMap,Map#Map,NavigableMap#NavigableMap,SortedMap#SortedMap,TreeMap#TreeMap,WeakHashMap#WeakHashMap"
mapped,"ConcurrentHashMap.keySet#mappedValue,KeySetView#getMappedValue"
mapper,"Collectors.summarizingDouble#mapper,Collectors.toConcurrentMap#keyMapper,Collectors.toConcurrentMap#valueMapper"
mapping,"Collections.computeIfAbsent#mappingFunction,Collectors#mapping,ConcurrentHashMap#mappingCount"
mark,"AtomicMarkableReference.AtomicMarkableReference#initialMark,AtomicMarkableReference.attemptMark#newMark,AtomicMarkableReference.compareAndSet#expectedMark,AtomicMarkableReference.get#markHolder,AtomicMarkableReference#attemptMark,DeflaterInputStream#mark,DeflaterInputStream#markSupported"
markable,"AtomicMarkableReference#AtomicMarkableReference"
marked,"AtomicMarkableReference#isMarked"
match,"OfPrimitive.makeDouble#matchKind,Builder#allMatch,Builder#anyMatch,Builder#noneMatch,Matcher#toMatchResult,Scanner#match,MatchResult#MatchResult"
matcher,"Pattern#matcher,Matcher#Matcher"
matches,"Pattern#matches"
max,"Builder.limit#maxSize,CountedCompleter.helpComplete#maxTasks,IdentityHashMap.IdentityHashMap#expectedMaxSize,SynchronousQueue.drainTo#maxElements,BinaryOperator#maxBy,Collections#max,DoubleSummaryStatistics#getMax"
maximum,"ThreadPoolExecutor.setMaximumPoolSize#maximumPoolSize,GregorianCalendar#getActualMaximum,GregorianCalendar#getLeastMaximum,GregorianCalendar#getMaximum,ThreadPoolExecutor#getMaximumPoolSize,ThreadPoolExecutor#setMaximumPoolSize"
may,"FutureTask.cancel#mayInterruptIfRunning"
memory,"MemoryHandler#MemoryHandler"
merge,"Collectors.toConcurrentMap#mergeFunction,StringJoiner#merge"
message,"LogRecord.setMessage#message,Objects.requireNonNull#messageSupplier,Formatter#formatMessage,LogRecord#setMessage,UnknownFormatFlagsException#getMessage"
method,"LogRecord.setSourceMethodName#sourceMethodName,Logger.throwing#sourceMethod,ZipEntry.setMethod#method,LogRecord#getSourceMethodName,LogRecord#setSourceMethodName,ZipEntry#getMethod,ZipEntry#setMethod"
mev,"JarInputStream.update#mev"
millis,"LogRecord.setMillis#millis,SimpleTimeZone.setDSTSavings#millisSavedDuringDST,TimeZone.setRawOffset#offsetMillis,Builder#getTimeInMillis,Builder#setTimeInMillis,LogRecord#getMillis,LogRecord#setMillis"
milliseconds,"TimeZone.getOffset#milliseconds"
mime,"Base64#getMimeDecoder,Base64#getMimeEncoder"
min,"ArrayList.ensureCapacity#minCapacity,Date.UTC#min,BinaryOperator#minBy,Collections#min,DoubleSummaryStatistics#getMin"
minimal,"Builder.setWeekDefinition#minimalDaysInFirstWeek,Builder#setMinimalDaysInFirstWeek,CalendarDataProvider#getMinimalDaysInFirstWeek"
minimum,"GregorianCalendar#getActualMinimum,GregorianCalendar#getGreatestMinimum,GregorianCalendar#getMinimum"
minute,"GregorianCalendar.GregorianCalendar#minute"
minutes,"Date.setMinutes#minutes,Date#getMinutes,Date#setMinutes"
mismatch,"FormatFlagsConversionMismatchException#FormatFlagsConversionMismatchException,InputMismatchException#InputMismatchException"
missing,"MissingFormatArgumentException#MissingFormatArgumentException,MissingFormatWidthException#MissingFormatWidthException,MissingResourceException#MissingResourceException"
mode,"ForkJoinWorkerThreadFactory.ForkJoinPool#asyncMode,LanguageRange.filterTags#mode,SimpleTimeZone.SimpleTimeZone#endTimeMode,SimpleTimeZone.SimpleTimeZone#startTimeMode,ForkJoinWorkerThreadFactory#getAsyncMode"
modification,"ConcurrentModificationException#ConcurrentModificationException"
modified,"ZipEntry#getLastModifiedTime,ZipEntry#setLastModifiedTime"
month,"Date.setMonth#month,GregorianCalendar.GregorianCalendar#dayOfMonth,SimpleTimeZone.setEndRule#endMonth,SimpleTimeZone.setStartRule#startMonth,Date#getMonth,Date#setMonth"
more,"Collections#hasMoreElements,StringTokenizer#hasMoreTokens"
most,"UUID.UUID#mostSigBits,UUID#getMostSignificantBits"
msg,"FileHandler.log#msg,Logger.finest#msgSupplier"
must,"StreamSupport.makeDouble#mustFindFirst"
mx,"LogManager#getLoggingMXBean,LoggingMXBean#LoggingMXBean"
n,"Executors.newFixedThreadPool#nThreads,Collections#nCopies"
name,"AtomicReferenceFieldUpdater.newUpdater#fieldName,Currency.getObject#currencyNameProvider,Formatter.Formatter#fileName,Level.getParentLoggerName#loggerName,Level.parse#name,Level.setLoggerLevel#levelName,Locale.getObject#localeNameProvider,LogRecord.setSourceClassName#sourceClassName,LogRecord.setSourceMethodName#sourceMethodName,Logger.getAnonymousLogger#resourceBundleName,Logger.logrb#bundleName,MissingResourceException.MissingResourceException#className,Preferences.nodeExists#pathName,ResourceBundleControlProvider.getControl#baseName,Scanner.Scanner#charsetName,AbstractPreferences#name,Control#toBundleName,Control#toResourceName,Currency#getDisplayName,FileHandler#getLevelName,Level#getLocalizedName,Level#getName,Level#getParentLoggerName,Level#getResourceBundleName,LogRecord#getLoggerName,LogRecord#getSourceClassName,LogRecord#getSourceMethodName,LogRecord#setLoggerName,LogRecord#setResourceBundleName,LogRecord#setSourceClassName,LogRecord#setSourceMethodName,MissingResourceException#getClassName,ResourceBundle#getBaseBundleName,TimeZoneNameProvider#getGenericDisplayName,UUID#nameUUIDFromBytes,CalendarNameProvider#CalendarNameProvider,CurrencyNameProvider#CurrencyNameProvider,LocaleNameProvider#LocaleNameProvider,Name#Name,TimeZoneNameProvider#TimeZoneNameProvider"
names,"AbstractPreferences#childrenNames,CalendarNameProvider#getDisplayNames,JarInputStream#entryNames,Level#getLoggerNames,Properties#propertyNames,Properties#stringPropertyNames"
nanos,"ConditionObject.awaitNanos#nanosTimeout,LockSupport.parkNanos#nanos,AbstractQueuedSynchronizer#tryAcquireNanos,AbstractQueuedSynchronizer#tryAcquireSharedNanos,ConditionObject#awaitNanos,LockSupport#parkNanos"
natural,"Comparator#naturalOrder"
navigable,"Collections#EmptyNavigableSet,Collections#checkedNavigableMap,Collections#checkedNavigableSet,Collections#emptyNavigableMap,Collections#emptyNavigableSet,Collections#navigableKeySet,Collections#synchronizedNavigableMap,Collections#synchronizedNavigableSet,Collections#unmodifiableNavigableMap,Collections#unmodifiableNavigableSet,ConcurrentNavigableMap#ConcurrentNavigableMap,NavigableMap#NavigableMap,NavigableSet#NavigableSet"
nbits,"BitSet.BitSet#nbits"
ncl,"AbstractPreferences.removeNodeChangeListener#ncl"
needs,"Control#needsReload,Deflater#needsInput,Inflater#needsDictionary"
new,"Arrays.copyOf#newLength,Arrays.copyOfRange#newType,AtomicMarkableReference.attemptMark#newMark,AtomicMarkableReference.set#newReference,AtomicStampedReference.attemptStamp#newStamp,Collections.replace#newValue,Collections.replaceAll#newVal,Handler.setFormatter#newFormatter,Locale.setDefault#newLocale,Logger.setFilter#newFilter,Matcher.usePattern#newPattern,MemoryHandler.setPushLevel#newLevel,StringJoiner.add#newElement,Vector.setSize#newSize,AtomicReferenceFieldUpdater#newUpdater,Collections#newSetFromMap,ConcurrentHashMap#newKeySet,Control#newBundle,Executors#newCachedThreadPool,Executors#newFixedThreadPool,Executors#newScheduledThreadPool,Executors#newSingleThreadExecutor,Executors#newSingleThreadScheduledExecutor,Executors#newThread,Executors#newWorkStealingPool,Pack200#newPacker,Pack200#newUnpacker,PreferenceChangeEvent#getNewValue,PropertyPermission#newPermissionCollection,StampedLock#newCondition,StreamSupport#newArray"
next,"BitSet#nextClearBit,BitSet#nextSetBit,Collections#nextElement,Collections#nextIndex,CountedCompleter#nextComplete,JarInputStream#getNextJarEntry,Random#nextBytes,Scanner#hasNextBigDecimal,Scanner#hasNextBigInteger,Scanner#hasNextBoolean,Scanner#hasNextByte,Scanner#hasNextDouble,Scanner#hasNextFloat,Scanner#hasNextInt,Scanner#hasNextLine,Scanner#hasNextLong,Scanner#hasNextShort,Scanner#nextBigDecimal,Scanner#nextBigInteger,Scanner#nextByte,Scanner#nextLine,Scanner#nextShort,ServiceLoader#hasNext,ServiceLoader#next,Spliterators#nextDouble,Spliterators#nextInt,Spliterators#nextLong,SplittableRandom#nextBoolean,StringTokenizer#nextToken,ThreadLocalRandom#nextFloat,ThreadLocalRandom#nextGaussian,ZipInputStream#getNextEntry,ZipOutputStream#putNextEntry"
no,"Control#getNoFallbackControl,NoSuchElementException#NoSuchElementException"
node,"BaseStream.flattenDouble#node,AbstractPreferences#addNodeChangeListener,AbstractPreferences#exportNode,AbstractPreferences#isUserNode,AbstractPreferences#nodeExists,AbstractPreferences#removeNode,AbstractPreferences#removeNodeChangeListener,PreferenceChangeEvent#getNode,Preferences#systemNodeForPackage,Preferences#userNodeForPackage,UUID#node,NodeChangeEvent#NodeChangeEvent,NodeChangeListener#NodeChangeListener"
non,"Objects#nonNull,Objects#requireNonNull"
none,"Builder#noneMatch,EnumSet#noneOf"
normally,"ForkJoinTask#isCompletedNormally"
not,"BitSet#andNot"
notify,"Observable#notifyObservers"
now,"AsynchronousCompletionTask#getNow,Executors#shutdownNow"
nowrap,"Deflater.Deflater#nowrap"
null,"Objects.toString#nullDefault,Objects#isNull,Objects#nonNull,Objects#requireNonNull"
nullable,"Optional#ofNullable"
nulls,"Comparator#nullsFirst,Comparator#nullsLast"
num,"ArrayDeque.ArrayDeque#numElements"
number,"SplittableRandom.doubles#randomNumberBound,SplittableRandom.doubles#randomNumberOrigin,AsynchronousCompletionTask#getNumberOfDependents,CyclicBarrier#getNumberWaiting,LogRecord#getSequenceNumber,LogRecord#setSequenceNumber"
numeric,"Currency#getNumericCode"
obj,"Date.equals#obj,Builder#mapToObj,ObjDoubleConsumer#ObjDoubleConsumer,ObjIntConsumer#ObjIntConsumer,ObjLongConsumer#ObjLongConsumer"
object,"Currency#getObject,PropertyResourceBundle#handleGetObject,ConditionObject#ConditionObject,EventObject#EventObject"
objects,"Objects#Objects"
observable,"Observable#Observable"
observer,"Observable#addObserver,Observable#deleteObserver,Observer#Observer"
observers,"Observable#countObservers,Observable#deleteObservers,Observable#notifyObservers"
observes,"TimeZone#observesDaylightTime"
obtrude,"AsynchronousCompletionTask#obtrudeException,AsynchronousCompletionTask#obtrudeValue"
occurrence,"LinkedBlockingDeque#removeFirstOccurrence,LinkedBlockingDeque#removeLastOccurrence"
of,"Builder.setWeekDefinition#firstDayOfWeek,GregorianCalendar.GregorianCalendar#dayOfMonth,GregorianCalendar.GregorianCalendar#hourOfDay,GregorianCalendar.setWeekDate#dayOfWeek,GregorianCalendar.setWeekDate#weekOfYear,SimpleTimeZone.setEndRule#endDayOfWeek,SimpleTimeZone.setStartRule#startDayOfWeek,Arrays#copyOf,Arrays#copyOfRange,Arrays#indexOf,AsynchronousCompletionTask#anyOf,AsynchronousCompletionTask#getNumberOfDependents,Builder#setFirstDayOfWeek,Builder#setTimeOfDay,CalendarDataProvider#getFirstDayOfWeek,Collections#indexOfSubList,Collections#lastIndexOf,Collections#lastIndexOfSubList,EnumSet#allOf,EnumSet#complementOf,EnumSet#noneOf,EnumSet#of,Formatter#valueOf,Optional#ofNullable,OfDouble#OfDouble,OfInt#OfInt,OfLong#OfLong,OfPrimitive#OfPrimitive"
off,"FileHandler.write#off"
offer,"Collections#offer,LinkedBlockingDeque#offerFirst,LinkedBlockingDeque#offerLast"
offset,"BaseStream.copyInto#destOffset,TimeZone.getAvailableIDs#rawOffset,TimeZone.setRawOffset#offsetMillis,ZipOutputStream.XEntry#offset,Date#getTimezoneOffset,TimeZone#getOffset,TimeZone#getRawOffset,TimeZone#setRawOffset"
old,"Collections.replace#oldValue,Collections.replaceAll#oldVal"
oldest,"DiscardOldestPolicy#DiscardOldestPolicy"
on,"CountedCompleter#onCompletion,CountedCompleter#onExceptionalCompletion,ScheduledThreadPoolExecutor#getRemoveOnCancelPolicy,ScheduledThreadPoolExecutor#setRemoveOnCancelPolicy,StreamSupport#onClose,CopyOnWriteArrayList#CopyOnWriteArrayList,CopyOnWriteArraySet#CopyOnWriteArraySet"
op,"Arrays.parallelPrefix#op,Builder#getOpFlags,Collectors#opEvaluateParallel,Collectors#opWrapSink"
operator,"Arrays.replaceAll#operator,BinaryOperator#BinaryOperator,DoubleBinaryOperator#DoubleBinaryOperator,DoubleUnaryOperator#DoubleUnaryOperator,IntBinaryOperator#IntBinaryOperator,IntUnaryOperator#IntUnaryOperator,LongBinaryOperator#LongBinaryOperator,LongUnaryOperator#LongUnaryOperator,UnaryOperator#UnaryOperator"
optimistic,"StampedLock#tryConvertToOptimisticRead,StampedLock#tryOptimisticRead"
optional,"Optional#Optional,OptionalDouble#OptionalDouble,OptionalInt#OptionalInt,OptionalLong#OptionalLong"
or,"BitSet#or,Collections#getOrDefault,OptionalLong#orElse,OptionalLong#orElseGet,OptionalLong#orElseThrow"
order,"LinkedHashMap.LinkedHashMap#accessOrder,Comparator#naturalOrder,Comparator#reverseOrder"
ordered,"Builder.makeDouble#ordered,Builder#forEachOrdered"
origin,"Spliterators.DoubleArraySpliterator#origin,SplittableRandom.doubles#randomNumberOrigin"
original,"Arrays.copyOfRange#original"
os,"Properties.storeToXML#os"
other,"StringJoiner.merge#other"
out,"StreamHandler.StreamHandler#out,Deflater#getTotalOut,Formatter#out,ThreadPoolExecutor#allowCoreThreadTimeOut,ThreadPoolExecutor#allowsCoreThreadTimeOut"
output,"CheckedOutputStream#CheckedOutputStream,DeflaterOutputStream#DeflaterOutputStream,GZIPOutputStream#GZIPOutputStream,InflaterOutputStream#InflaterOutputStream,JarOutputStream#JarOutputStream,ZipOutputStream#ZipOutputStream"
ownable,"AbstractOwnableSynchronizer#AbstractOwnableSynchronizer"
owns,"AbstractQueuedSynchronizer#owns"
ox,"Level.equals#ox"
pack200,"Pack200#Pack200"
package,"Preferences#systemNodeForPackage,Preferences#userNodeForPackage"
packer,"Pack200#newPacker,Packer#Packer"
padding,"Encoder#withoutPadding"
pairs,"Builder.setFields#fieldValuePairs"
parallel,"StreamSupport.doubleStream#parallel,Arrays#parallelPrefix,Arrays#parallelSetAll,Arrays#parallelSort,Builder#evaluateParallel,Collections#parallelStream,Collectors#opEvaluateParallel,StreamSupport#isParallel,StreamSupport#parallel"
parallelism,"ConcurrentHashMap.reduceEntriesToInt#parallelismThreshold,Executors.newWorkStealingPool#parallelism,ForkJoinWorkerThreadFactory#getCommonPoolParallelism,ForkJoinWorkerThreadFactory#getParallelism"
param1,"Logger.entering#param1"
parameters,"LogRecord.setParameters#parameters,LogRecord#getParameters,LogRecord#setParameters"
params,"FileHandler.log#params"
parent,"Logger.setParent#parent,Logger.setUseParentHandlers#useParentHandlers,AbstractPreferences#parent,Level#getParentLoggerName,Logger#getParent,Logger#getUseParentHandlers,Logger#setParent,Logger#setUseParentHandlers"
park,"LockSupport#park,LockSupport#parkNanos,LockSupport#parkUntil"
parse,"FileHandler#parseLevel,Level#parse"
parties,"CyclicBarrier.CyclicBarrier#parties,CyclicBarrier#getParties,Phaser#getArrivedParties,Phaser#getRegisteredParties,Phaser#getUnarrivedParties"
partitioning,"Collectors#partitioningBy"
path,"AbstractPreferences.nodeExists#path,Preferences.nodeExists#pathName,AbstractPreferences#absolutePath,JarInputStream#jarFileHasClassPathAttribute"
pattern,"FileHandler.FileHandler#pattern,Matcher.usePattern#newPattern,Matcher#usePattern,Pattern#pattern,PatternSyntaxException#getPattern,Pattern#Pattern,PatternSyntaxException#PatternSyntaxException"
pcl,"AbstractPreferences.removePreferenceChangeListener#pcl"
peek,"LinkedBlockingDeque#peekFirst,LinkedBlockingDeque#peekLast,Stack#peek"
pending,"CountedCompleter#addToPendingCount,CountedCompleter#compareAndSetPendingCount,CountedCompleter#decrementPendingCountUnlessZero,CountedCompleter#getPendingCount,CountedCompleter#setPendingCount"
period,"Executors.scheduleAtFixedRate#period"
periodic,"ScheduledThreadPoolExecutor#getContinueExistingPeriodicTasksAfterShutdownPolicy,ScheduledThreadPoolExecutor#isPeriodic,ScheduledThreadPoolExecutor#setContinueExistingPeriodicTasksAfterShutdownPolicy"
permission,"PropertyPermission.implies#permission,PropertyPermission#PropertyPermissionCollection,PropertyPermission#newPermissionCollection,LoggingPermission#LoggingPermission,PropertyPermission#PropertyPermission"
permits,"Semaphore.release#permits,Semaphore#availablePermits,Semaphore#drainPermits"
phase,"Phaser.awaitAdvanceInterruptibly#phase,Phaser#getPhase"
phaser,"Phaser#Phaser"
pid,"PreferenceChangeEvent.resolveEntity#pid"
point,"IllegalFormatCodePointException#getCodePoint,IllegalFormatCodePointException#IllegalFormatCodePointException"
policy,"ScheduledThreadPoolExecutor#getContinueExistingPeriodicTasksAfterShutdownPolicy,ScheduledThreadPoolExecutor#getExecuteExistingDelayedTasksAfterShutdownPolicy,ScheduledThreadPoolExecutor#getRemoveOnCancelPolicy,ScheduledThreadPoolExecutor#setContinueExistingPeriodicTasksAfterShutdownPolicy,ScheduledThreadPoolExecutor#setExecuteExistingDelayedTasksAfterShutdownPolicy,ScheduledThreadPoolExecutor#setRemoveOnCancelPolicy,AbortPolicy#AbortPolicy,CallerRunsPolicy#CallerRunsPolicy,DiscardOldestPolicy#DiscardOldestPolicy,DiscardPolicy#DiscardPolicy"
poll,"Collections#poll,Collections#pollFirstEntry,Collections#pollLastEntry,TreeSet#pollFirst,TreeSet#pollLast"
pool,"Executors.newScheduledThreadPool#corePoolSize,ManagedBlocker.newThread#pool,ThreadPoolExecutor.setMaximumPoolSize#maximumPoolSize,Executors#newCachedThreadPool,Executors#newFixedThreadPool,Executors#newScheduledThreadPool,Executors#newWorkStealingPool,ForkJoinTask#inForkJoinPool,ForkJoinWorkerThread#getPool,ForkJoinWorkerThread#getPoolIndex,ForkJoinWorkerThreadFactory#commonPool,ForkJoinWorkerThreadFactory#getCommonPoolParallelism,ThreadPoolExecutor#getCorePoolSize,ThreadPoolExecutor#getLargestPoolSize,ThreadPoolExecutor#getMaximumPoolSize,ThreadPoolExecutor#getPoolSize,ThreadPoolExecutor#setCorePoolSize,ThreadPoolExecutor#setMaximumPoolSize,ForkJoinPool#ForkJoinPool,ScheduledThreadPoolExecutor#ScheduledThreadPoolExecutor,ThreadPoolExecutor#ThreadPoolExecutor"
pop,"Stack#pop"
port,"SocketHandler.SocketHandler#port"
precision,"IllegalFormatPrecisionException#getPrecision,IllegalFormatPrecisionException#IllegalFormatPrecisionException"
predecessors,"AbstractQueuedSynchronizer#hasQueuedPredecessors"
predicate,"Collectors.partitioningBy#predicate,Pattern#asPredicate,BiPredicate#BiPredicate,DoublePredicate#DoublePredicate,IntPredicate#IntPredicate,LongPredicate#LongPredicate,Predicate#Predicate"
preference,"AbstractPreferences#addPreferenceChangeListener,AbstractPreferences#removePreferenceChangeListener,PreferenceChangeEvent#PreferenceChangeEvent,PreferenceChangeListener#PreferenceChangeListener"
preferences,"Preferences#importPreferences,AbstractPreferences#AbstractPreferences,InvalidPreferencesFormatException#InvalidPreferencesFormatException,Preferences#Preferences,PreferencesFactory#PreferencesFactory"
prefix,"StringJoiner.StringJoiner#prefix,Arrays#parallelPrefix"
present,"Collections#computeIfPresent,OptionalLong#ifPresent,OptionalLong#isPresent"
prestart,"ThreadPoolExecutor#prestartAllCoreThreads,ThreadPoolExecutor#prestartCoreThread"
previous,"BitSet#previousClearBit,BitSet#previousSetBit,Collections#hasPrevious,Collections#previous,Collections#previousIndex"
primitive,"StreamSupport#asPrimitiveArray,OfPrimitive#OfPrimitive,PrimitiveIterator#PrimitiveIterator"
print,"Formatter#print"
priority,"LanguageRange.lookupTag#priorityList,PriorityBlockingQueue#PriorityBlockingQueue,PriorityQueue#PriorityQueue"
privileged,"Executors#privilegedCallable,Executors#privilegedCallableUsingCurrentClassLoader,Executors#privilegedThreadFactory"
propagate,"CountedCompleter#propagateCompletion"
properties,"InvalidPropertiesFormatException#InvalidPropertiesFormatException,Properties#Properties"
property,"FileHandler#getProperty,LogManager#addPropertyChangeListener,LogManager#removePropertyChangeListener,Properties#propertyNames,Properties#setProperty,Properties#stringPropertyNames,PropertyPermission#PropertyPermissionCollection,PropertyPermission#PropertyPermission,PropertyResourceBundle#PropertyResourceBundle"
provider,"Currency.getObject#currencyNameProvider,Locale.getObject#localeNameProvider,CalendarDataProvider#CalendarDataProvider,CalendarNameProvider#CalendarNameProvider,CurrencyNameProvider#CurrencyNameProvider,LocaleNameProvider#LocaleNameProvider,LocaleServiceProvider#LocaleServiceProvider,ResourceBundleControlProvider#ResourceBundleControlProvider,TimeZoneNameProvider#TimeZoneNameProvider"
proxy,"EventListenerProxy#EventListenerProxy"
ps,"Formatter.Formatter#ps"
publish,"MemoryHandler#publish"
purge,"ThreadPoolExecutor#purge"
push,"MemoryHandler.MemoryHandler#pushLevel,MemoryHandler#getPushLevel,MemoryHandler#setPushLevel,Stack#push"
put,"AbstractPreferences#putBoolean,AbstractPreferences#putByteArray,AbstractPreferences#putDouble,AbstractPreferences#putFloat,AbstractPreferences#putInt,AbstractPreferences#putLong,Attributes#putValue,Collections#put,Collections#putAll,Collections#putIfAbsent,LinkedBlockingDeque#putFirst,LinkedBlockingDeque#putLast,ZipOutputStream#putNextEntry"
queue,"Collections.checkedQueue#queue,ExecutorCompletionService.ExecutorCompletionService#completionQueue,ThreadPoolExecutor.ThreadPoolExecutor#workQueue,Collections#asLifoQueue,Collections#checkedQueue,ReentrantLock#getWaitQueueLength,Semaphore#getQueueLength,ThreadPoolExecutor#getQueue,AbstractQueue#AbstractQueue,ArrayBlockingQueue#ArrayBlockingQueue,BlockingQueue#BlockingQueue,ConcurrentLinkedQueue#ConcurrentLinkedQueue,DelayQueue#DelayQueue,LinkedBlockingQueue#LinkedBlockingQueue,LinkedTransferQueue#LinkedTransferQueue,PriorityBlockingQueue#PriorityBlockingQueue,PriorityQueue#PriorityQueue,Queue#Queue,SynchronousQueue#SynchronousQueue,TransferQueue#TransferQueue"
queued,"AbstractQueuedSynchronizer#getExclusiveQueuedThreads,AbstractQueuedSynchronizer#getFirstQueuedThread,AbstractQueuedSynchronizer#getQueuedThreads,AbstractQueuedSynchronizer#getSharedQueuedThreads,AbstractQueuedSynchronizer#hasQueuedPredecessors,AbstractQueuedSynchronizer#isQueued,ForkJoinTask#getQueuedTaskCount,ForkJoinTask#getSurplusQueuedTaskCount,ForkJoinWorkerThreadFactory#getQueuedSubmissionCount,ForkJoinWorkerThreadFactory#hasQueuedSubmissions,ReentrantLock#hasQueuedThread,Semaphore#hasQueuedThreads,AbstractQueuedLongSynchronizer#AbstractQueuedLongSynchronizer,AbstractQueuedSynchronizer#AbstractQueuedSynchronizer"
quiesce,"ForkJoinTask#helpQuiesce"
quiescence,"ForkJoinWorkerThreadFactory#awaitQuiescence"
quiescent,"ForkJoinWorkerThreadFactory#isQuiescent"
quietly,"CountedCompleter#quietlyCompleteRoot,ForkJoinTask#quietlyComplete,ForkJoinTask#quietlyInvoke,ForkJoinTask#quietlyJoin"
quote,"Matcher#quoteReplacement,Pattern#quote"
radix,"Scanner.nextBigInteger#radix,Scanner#radix,Scanner#useRadix"
random,"SplittableRandom.doubles#randomNumberBound,SplittableRandom.doubles#randomNumberOrigin,UUID#randomUUID,Random#Random,RandomAccess#RandomAccess,SplittableRandom#SplittableRandom,ThreadLocalRandom#ThreadLocalRandom"
range,"LanguageRange.LanguageRange#range,Arrays#copyOfRange,EnumSet#range,IntStream#rangeClosed,LanguageRange#getRange,LanguageRange#LanguageRange"
ranges,"LanguageRange.parse#ranges"
rate,"Executors#scheduleAtFixedRate"
raw,"CountedCompleter.complete#rawResult,JarInputStream.JarVerifier#rawBytes,TimeZone.getAvailableIDs#rawOffset,AsynchronousCompletionTask#setRawResult,RecursiveTask#getRawResult,TimeZone#getRawOffset,TimeZone#setRawOffset"
read,"Deflater#getBytesRead,DeflaterInputStream#read,LogManager#readConfiguration,Manifest#readLine,StampedLock#asReadLock,StampedLock#asReadWriteLock,StampedLock#getReadLockCount,StampedLock#isReadLocked,StampedLock#readLock,StampedLock#readLockInterruptibly,StampedLock#tryConvertToOptimisticRead,StampedLock#tryConvertToReadLock,StampedLock#tryOptimisticRead,StampedLock#tryReadLock,StampedLock#tryUnlockRead,StampedLock#unlockRead,WriteLock#getReadHoldCount,ReadLock#ReadLock,ReadWriteLock#ReadWriteLock,ReentrantReadWriteLock#ReentrantReadWriteLock"
